text,sentiment_score,used_tokens
"#UAAP81 Women's Volleyball: The young and gritty Lady Bulldogs with an impressive UPset against the Lady Maroons, 2… https://t.co/g5vLLRgchg",0.1779,0.10526315789473684
"All out, all heart for the NU Lady Bulldogs!",0.0,0.0
RT @spinph: Young Bulldogs star trusts the process | https://t.co/TV3Pw4ZkR6 via @SpinPh,0.4767,0.09090909090909091
We are going to a decider!,0.0,0.0
@enimsajnabor is proud. 😁 https://t.co/MP6sNh8joO,0.4767,0.25
RT @abscbnsports: Audrey Paran connects perfectly down the line. #UAAPSeason81Volleyball https://t.co/RHBOVncee2,0.6369,0.09090909090909091
RT @abscbnsports: Cess Robles solid on the back-row bomb! #UAAPSeason81Volleyball https://t.co/4zmtnawg6w,-0.4389,0.18181818181818182
"RT @abscbnsports: Bulldogs, Blue Eagles continue rampage #UAAPSeason81Volleyball https://t.co/laxWsvgovJ https://t.co/emspyiyt6o",0.0,0.0
RT @abscbnsports: Cess Robles lethal on the cross! #UAAPSeason81Volleyball https://t.co/j39Tyv8gTZ,0.0,0.0
"RT @abscbnsports: We see you, Cess Robles! #UAAPSeason81Volleyball https://t.co/KLFHeHOQ0M",0.0,0.0
RT @abscbnsports: Ivy Lacsina shuts down Layug! #UAAPSeason81Volleyball https://t.co/JLxpxj3SFt,0.0,0.0
RT @abscbnsports: Audrey Paran TOO SLICK to win Set 1 for NU! #UAAPSeason81Volleyball https://t.co/rJQInSkT20,0.6239,0.07692307692307693
NU Laguna degree program offerings for A.Y. 2019-2020. Additional degree programs are still under process with CHED… https://t.co/1TMpPntjOq,0.0,0.0
RT @tiebreakertimes: #ChooksNBTC NU Bullpups out to make history in 2019 NBTC Nationals &gt;&gt; https://t.co/eIxgzFc19R https://t.co/MTIiOVLnaE,0.0,0.0
"RT @tiebreakertimes: #UAAPSeason81 Bryan Bagunas, NU Bulldogs clobber UP for 5th win &gt;&gt; https://t.co/taHcMmVTsh https://t.co/PCrW8oEtph",0.5859,0.06666666666666667
"RT @tiebreakertimes: #UAAPSeason81 Jerome Tenorio, NU Bulldogs catch Ateneo flat-footed in stunner &gt;&gt; https://t.co/syIkhbXgvC https://t.co/…",0.0,0.0
RT @spinph: NU stretches streak to five with straight-sets demolition of winless UP https://t.co/yNWn5LvpFC via @SpinPh,0.0,0.0
"RT @abscbnsports: Catch NU volleyball legends Myla Pablo, Ivy Perez, and Kai Nepomuceno-Baloaloa in our LIVE CHAT. Join in using the hashta…",0.296,0.045454545454545456
#UAAP81 Men's Volleyball: National University continues its winning ways after beating University of the Philippine… https://t.co/Zj9SBuTR4n,0.1027,0.125
"RT @spinph: NU, Ateneo banner 32-team tournament featuring country's top high school squads | https://t.co/WWbmFkPNOJ via @SpinPh",0.2023,0.0625
"RT @ItsPhoenixSy: Met these lovely cheerleaders from Hongkong. And as you can tell, they love the @nupepsquad I hope they come again and wa…",0.9201,0.17391304347826086
RT @forumNU: National University posted a 100% passing rate in the March 2019 Pharmacist Licensure Examination. Congratulations to our new…,0.5994,0.05263157894736842
"RT @riegogogo: No team has won the #NBTC in back-to-back years.

Will @gerryabadiano08 and NU be the first to do so?

https://t.co/JeGLjhgk…",0.3612,0.13636363636363635
RT @abscbnsports: #UAAPSeason81Volleyball action continues TOMORROW! https://t.co/xWifGwD1V3,0.0,0.0
National University posted a 100% passing rate in the March 2019 Pharmacist Licensure Examination. Congratulations… https://t.co/d3yAkU7etO,0.0,0.0
RT @ildavefonso: Respect the decisions of student-athletes on where they want to go. 💯,0.5267,0.15384615384615385
"RT @uapsa_NU: Calling all the Colleges and Departments of National University! 

The College of Architecture is inviting you to join to our…",0.5848,0.09090909090909091
RT @HelloNUSG: Something is coming back... 👑 https://t.co/jg5o6LhaaC,0.0,0.0
RT @abscbnsports: #UAAPSeason81 Lawn Tennis: NU Bulldogs sweep 1st round https://t.co/EM4dUeuxQG https://t.co/ObYpnmFNxI,0.0,0.0
@Faithyyyy11 You don't have to be sorry for following your heart. Please don't mind those who speak ill of you. Tha… https://t.co/0zDhvVJwkm,-0.2023,0.22727272727272727
"RT @nupepsquad: NCC Day 2! 

NU Pep Squad All Girl Stunts - Champion 💙💛☺️",0.636,0.07692307692307693
"RT @Sports5PH: NU Pep Squad all girls group stunts! 

***
Watch it via livestream here: https://t.co/CJ32qTg1Kn and LIVE at 2PM on 5Plus #W…",0.0,0.0
"RT @forumNU: Thank you for playing for the gold and blue, @Faithyyyy11. Good luck on the next chapter of your life! #OntoTheNext https://t.…",0.8588,0.17391304347826086
NU Pep Squad Team GOLD placed 1ST RUNNER-UP on their return in the COED College Division of the #NCCSeason14 Nation… https://t.co/2Tph0NyHr9,0.0,0.0
NU Pep Squad Team Blue bagged the CHAMPIONSHIP title in the COED Senior Division of the #NCCSeason14 National Final… https://t.co/Na8gYgGNRH,0.5622,0.05
"Here's an update for the #NUSGElections2019 schedule.

Photo: NU Commission on Student Election https://t.co/dSQUKnCYxh",0.0,0.0
"RT @forumNU: 1ST RUNNER-UP
COLLEGE COED
#NCCFinals2019 #NCCSeason14

Photo: @JDomondon06 https://t.co/IWtGhUZIPe",0.0,0.0
@LordinaGray Many are saddened by the decision but the respect remains. We all wish our athletes well. @Faithyyyy11 will surely fly high!,0.923,0.22727272727272727
"1ST RUNNER-UP
COLLEGE COED
#NCCFinals2019 #NCCSeason14

Photo: @JDomondon06 https://t.co/IWtGhUZIPe",0.0,0.0
We had Faith. https://t.co/erJW1aacIc,0.4215,0.25
"Jen Nierva looks up to Arado.

But did you know Arado looked up to the 👑 Jen Reyes? https://t.co/Uvh53ugSaK",0.0,0.0
"Thank you for playing for the gold and blue, @Faithyyyy11. Good luck on the next chapter of your life! #OntoTheNext https://t.co/ubK6zLRzal",0.8588,0.19047619047619047
"RT @nupepsquad: Congratulations To all winners 💛💙😘

Nationals Champs- NU Team Blue
Silver- Team Gold
Bronze- NU Open Stunts

Till our next…",0.8689,0.13636363636363635
RT @ItsPhoenixSy: Imagine the (Team Blue/High School) of @nupepsquad building the future of their team. How will we define the college rook…,0.0,0.0
"RT @abscbnsports: Cess Robles showed out once more, dropping 14 points on UST in NU's four-set loss. #UAAPSeason81Volleyball https://t.co/d…",-0.3182,0.10526315789473684
RT @abscbnsports: Audrey Paran overpowers the double block! #UAAPSeason81Volleyball https://t.co/KbSWkvr6pZ,-0.4926,0.1
Close call. Congratulations to all winners. #NCCSeason14 #NCCFinals2019 https://t.co/jSMrKS7eVF,0.7906,0.2222222222222222
RT @abscbnsports: Audrey Paran ends UST's run! #UAAPSeason81Volleyball https://t.co/EHdrkRB3dY,0.0,0.0
"RT @abscbnsports: We see you, Gel Luceno 👀 #UAAPSeason81Volleyball https://t.co/qMIFOwvCnu",0.0,0.0
"RT @abscbnsports: Ivy Lacsina was a force at the net, scoring 14 points for NU against UST. #UAAPSeason81Volleyball https://t.co/xW5SHMynsI",0.0,0.0
RT @gavwiel: 4 SETS NG 1-1-1 PYRAMID THEN ISANG 2-2-6 PYRAMID PLUS NEW STUNTS WOW NU PEP GRABE #NCCSeason14,0.6739,0.05555555555555555
"RT @Sports5PH: NU Pep Squad Team Blue! 💯

***
Watch it LIVE on 5Plus or via livestream here: https://t.co/SjVceZOUhP #WeAreFearless #NCCSea…",0.0,0.0
"#NCCSeason14 Results:

• Open Coed Group Stunts
2nd Runner-up: NU Pep Squad Team Blue

• Coed College Cheer
1st Run… https://t.co/acKlDsgYW6",0.5106,0.05263157894736842
RT @MOAArena: #NCCSeason14’s NU Pep Squad Team Blue wins the Co-Ed Seniors Cheer title! ✨ #NCCatMOAArena https://t.co/4wCYsuXr5F,0.807,0.125
RT @Sports5PH: It’s the NU Pep Squad Team Blue’s first time to compete in the NCC and they successfully bagged the NCC Season 14 Coed Senio…,0.4939,0.038461538461538464
"RT @Sports5PH: The @nupepsquad Bulldogs just piling and pumping up! 👊🏻😱😱😱 

***
Watch it LIVE on 5Plus or via livestream here: https://t.co…",0.0,0.0
RT @_tudoy25: Credits to Luceño for her good net defense. And also to Chavez for being calm as the main setter. You’re a hero girl. All of…,0.8957,0.19230769230769232
"RT @VolleyBasher: Robles is currently the top trending topic in PH today. Yes sissums, we see you! Turn more heads. #UAAPSeason81Volleyball",0.5848,0.14285714285714285
"RT @abscbnsports: Right back at you, says NU! 

Cess Robles scores NU's last three points to stay alive! 💪 #UAAPSeason81Volleyball https://…",0.4912,0.05
RT @abscbnsports: Cess Robles goes right through the defense! #UAAPSeason81Volleyball https://t.co/4SJcRAlyRi,0.2003,0.09090909090909091
RT @abscbnsports: Cess Robles LETHAL down the line kill! #UAAPSeason81Volleyball https://t.co/2AySpPAwnQ,-0.7177,0.09090909090909091
RT @abscbnsports: Cess Robles through THREE Tigresses! 💪 #UAAPSeason81Volleyball https://t.co/MAdIIjxrlv,0.0,0.0
RT @abscbnsports: Rose Doria skies to turn back Sisi! #UAAPSeason81Volleyball https://t.co/VKIXlUlsrV,0.0,0.0
JUST IN: The @UnderdawgzOffic have successfully defended their title in the 2019 NDC National Finals. Champs again!… https://t.co/RdupLnFZ2I,0.7424,0.1111111111111111
"RT @Sports5PH: Superb Open Coed Group Stunts routine from by the NU Blue GS! 

***
Watch it LIVE on 5Plus or via livestream here: https://t…",0.6588,0.04
RT @Volleyverse: The fight continues for Ivy Lacsina despite an injury on her hitting hand. #UAAPSeason81Volleyball #LadyBulldogs https://t…,0.4464,0.2222222222222222
"RT @tiebreakertimes: #UAAPSeason81 Bryan Bagunas, NU Bulldogs maul UST for 4th straight win &gt;&gt; https://t.co/7fgrz6I2El https://t.co/tHMwTgs…",0.6908,0.125
"#UAAP81 Men's Volleyball: National University makes quick work of University of Santo Tomas, 25-18, 25-18, 25-21. N… https://t.co/e4P7gSTald",0.0,0.0
"RT @NCCPhilippines: The NU Underdawgz slaying on the dance floor! 

***
Watch it LIVE here: 
https://t.co/GLgxaWQ70p | Delayed telecast on…",-0.2942,0.05263157894736842
"RT @abscbnsports: #UAAPSeason81Volleyball (Men's): UST vs NU 

LIVE NOW! 

📺 ABS-CBN S+A, Liga 

📱/💻 https://t.co/72wlzo6bxU / @iwant https…",0.0,0.0
We are back. #NCCFinals2019,0.0,0.0
RT @Clalixz7: Who's ready for the finals? Rooting for @nupepsquad! all the best! 💙💛 https://t.co/ExnqugA3y6,0.8065,0.13333333333333333
"Dogs versus cats.

Support #TeamNationalU as they go up against UST in tomorrow's #UAAP81 Volleyball tourney live a… https://t.co/avi7v59xdk",0.4019,0.05263157894736842
@queentower Spill the tea.,0.0,0.0
"RT @SLAMonlineph: ""Nabalan, like most girls who play basketball in the Philippines, did not play on an equal field. But here she is, 80-0.""…",0.78,0.20833333333333334
"RT @NationalUPhil: National U, SM Prime host 1st NCR Students' Business Summit

Read article from this link: https://t.co/6BsQaGokm7 https:…",0.0,0.0
The National University Lady Bulldogs have successfully defended their 3x3 Basketball title this #UAAP81 at the exp… https://t.co/LbZIY96xe9,0.4939,0.05555555555555555
@ivy_lacsina Yiee. We 💛💙 you!!!,0.0,0.0
RT @abscbnsports: #UAAPSeason81 Tennis: NU nears men's first round sweep https://t.co/k99AkO68KF https://t.co/cOiZIkaMnz,0.0,0.0
RT @coach_pat530: UAAP 2019 season 81 3x3 Champions https://t.co/RVq1Yit0ux,0.5267,0.1111111111111111
RT @tiebreakertimes: #UAPASeason81 Young Ivy Lacsina shows will beyond her years &gt;&gt; https://t.co/2ORFLXpLji https://t.co/upxNFYgOFg,0.0,0.0
RT @abscbnsports: Cess Robles connected on a team-high 12 points to stay hot in NU's loss to Adamson.  #UAAPSeason81Volleyball https://t.co…,-0.3182,0.05263157894736842
"CHAMPIONS AGAIN!

The National University Lady Bulldogs have successfully defended their 3x3 Basketball title this… https://t.co/6itsiRJGl1",0.8236,0.125
RT @tiebreakertimes: #UAAPSeason81 Adamson Lady Falcons end three-game slide in Onyok Getigan's debut &gt;&gt; https://t.co/FME2gR778C https://t.…,0.0,0.0
RT @tiebreakertimes: #UAAPSeason81 NU Lady Bulldogs continue dominance in 3x3 &gt;&gt; https://t.co/AIaYhC0CKN https://t.co/kN5rpz7JCv,0.2023,0.07692307692307693
Warm up's over. Let's get the remaining sets!,0.2942,0.125
"RT @tiebreakertimes: #UAAPSeason81 Bryan Bagunas, defending champs NU Bulldogs torch league-leader Adamson &gt;&gt; https://t.co/OXZmOsgXCD https…",0.4215,0.06666666666666667
"#UAAP81 Men's Volleyball: Bryan Bagunas dropped 24 points to lead National U over Adamson, 25-22, 25-18, 25-16. Go… https://t.co/T0u2hnCByt",0.0,0.0
#UAAP81 Men's 3x3 Basketball: National U has forfeited its remaining 2 games due to the injuries of 2 of our players.,0.0,0.0
RT @abscbnsports: Bryan Bagunas is an absolute GUNNER. He had 24 points to hand Adamson its first loss! 🔥 #UAAPSeason81Volleyball https://t…,0.2942,0.1
"RT @abscbnsports: Before she goes up against Adamson, here are 7 Facts about NU high-flyer Princess Robles #UAAAPSeason81Volleyball https:/…",0.0,0.0
RT @abscbnsports: Bryan Bagunas powers past the Adamson defense with ease! #UAAPSeason81Volleyball https://t.co/emGQKiRmNK,0.5093,0.15384615384615385
"RT @forumNU: #UAAP81 Volleyball resumes tomorrow at the Araneta Coliseum. Support #TeamNationalU by wearing your NU shirts!

10AM - NU vs A…",0.4574,0.047619047619047616
"RT @forumNU: #UAAP81 Women's 3x3 Basketball
Team standings after day 1

5-0 NU
3-1 ADMU
2-1 ADU
2-2 UE
2-2 UST
1-3 FEU
1-4 UP
0-3 DLSU

Go…",0.0,0.0
"RT @forumNU: #UAAP81 Men's 3x3 Basketball
Team standings after day 1

3-0 ADMU
3-1 UP
3-1 DLSU
2-2 UST
1-3 FEU
1-3 NU
0-3 ADU

Go Bulldogs!…",0.0,0.0
"RT @forumNU: #UAAP81 Men's 3x3 Basketball
Results after day 1 (March 2)

UP def. NU, 13-8
NU def. UST, 9-8
DLSU def. NU, 12-10
ADMU def. NU…",0.0,0.0
RT @forumNU: #UAAP81 Men's Lawn Tennis: National University remains unscathed after a 4-1 victory against University of Santo Tomas. NU top…,0.0,0.0
"RT @forumNU: #UAAP81 Women's 3x3 Basketball
Results after day 1 (March 2)

NU def. ADMU, 13-10
NU def. DLSU, 14-8
NU def. FEU, 12-3
NU def.…",0.0,0.0
"#UAAP81 Volleyball resumes tomorrow at the Araneta Coliseum. Support #TeamNationalU by wearing your NU shirts!

10A… https://t.co/aLwnDK54aK",0.4574,0.058823529411764705
"#UAAP81 Women's 3x3 Basketball
Team standings after day 1

5-0 NU
3-1 ADMU
2-1 ADU
2-2 UE
2-2 UST
1-3 FEU
1-4 UP
0-… https://t.co/fVCSnVDT4d",0.0,0.0
"#UAAP81 Men's 3x3 Basketball
Team standings after day 1

3-0 ADMU
3-1 UP
3-1 DLSU
2-2 UST
1-3 FEU
1-3 NU
0-3 ADU

G… https://t.co/NaSQhkSbBu",0.0,0.0
"#UAAP81 Women's 3x3 Basketball
Results after day 1 (March 2)

NU def. ADMU, 13-10
NU def. DLSU, 14-8
NU def. FEU, 1… https://t.co/XFrKBprkKF",0.0,0.0
"#UAAP81 Men's 3x3 Basketball
Results after day 1 (March 2)

UP def. NU, 13-8
NU def. UST, 9-8
DLSU def. NU, 12-10
A… https://t.co/0DxIJKIkAa",0.0,0.0
#UAAP81 Men's Lawn Tennis: National University remains unscathed after a 4-1 victory against University of Santo To… https://t.co/wpRAU3s9TB,0.0,0.0
"RT @ompongski: #UAAP3X3 👱‍♀️ Division 

1️⃣ UP 6-5 DLSU

2️⃣ NU 12-7 UE

3️⃣ UST 9-8 FEU

4️⃣ NU 13-10 ADMU

#Stats https://t.co/F79MgsEQj6",0.0,0.0
"RT @ompongski: #UAAP3X3 👨 Division

1️⃣ UP 13-8 NU

2️⃣ FEU 11-9 UST

3️⃣ DLSU 15-13 ADU

4️⃣ NU 9-8 UST

#Stats https://t.co/OQA7vkemGX",0.0,0.0
"RT @Volleyverse: The Nazareth School of National University Lady Bullpups won the NCR Palaro, earning them the right to represent the regio…",0.5719,0.045454545454545456
"RT @estongocampo: Congrats Team Manila!
2019 Palarong NCR Champion Teams from NU.
NU Boys Basketball 
NU Boys Volleyball 
NU Girls Volleyba…",0.8221,0.09523809523809523
"RT @Benggadora08: Nazareth School of National University, NCR Palaro champions! Best of luck in the Palarong Pambansa in Davao City! 👏🏼 htt…",0.9039,0.13636363636363635
"RT @Benggadora08: AND THAT'S IT! Manila team from NU is going to the Palarong Pambansa to represent NCR after beating Makati-CSA, 25-5, 25-…",-0.5093,0.043478260869565216
RT @spinph: NU rookie shows maturity beyond her years  By @AgcaoiliLA  https://t.co/I67rHm8hIN via @SpinPh,0.0,0.0
RT @AquariusUnite: #Aquarians can speak fluent sarcasm which some people easily believe.,0.128,0.16666666666666666
"RT @AquariusUnite: #Aquarians aren't very good at explaining how they feel, you just have to figure it out on your own.",-0.3865,0.14285714285714285
RT @Pontifex: The courage to encounter one another and extend a hand of friendship is a pathway of peace and harmony for humanity. #Apostol…,0.9451,0.2727272727272727
"RT @Pontifex: Every human being has the right to life, to dream and to find his or her rightful place in our “common home”!  Every person h…",0.3164,0.037037037037037035
"RT @Pontifex: Brothers and sisters, God calls us once again to conversion: let us pray to obtain the grace of a new life in Christ the Lord…",0.7351,0.11538461538461539
@jocelynbordador Was wondering bakit walang reacts.,0.0,0.0
"@jocelynbordador @pfizer @pfizer_news @Centrum @twhiddleston @BubblesMagpayo Posted it in FB, akshuali. 😳",0.0,0.0
"RT @Pontifex: If we do not listen to the voice of the Lord, our hearts become like soil without water. That is why the Lord says: ""Harden n…",0.3612,0.10714285714285714
@cnnphilippines THE BOOT. Right in the ass to jail. Tatlong taong nawala ang dignidad ng Pilipinas at Pilipino. And… https://t.co/GAcoXD47sT,-0.5423,0.05
@chellygelly @winnermcwinners Yep. There was a dedicated DLC (April Fools) for Zen's birthday. :),0.802,0.23076923076923078
"@pocholo829865 @ChelDiokno Majority? What majority? 16M vs the rest of the Filipinos? Ay, wait...16 M pa ba kayong… https://t.co/5GIfPOFD1j",0.0,0.0
@winnermcwinners @chellygelly Zen's April Fools. Will open my MysMe later.,-0.4939,0.1
@chellygelly You playing again?,0.2023,0.25
"Something just exploded outside a few minutes ago and all lights went down in Tektite. Fortunately, generator kicke… https://t.co/fHhQswsVSA",0.0,0.0
@MalaboersMataer Don't underestimate stupid people.,0.5667,0.6
The other half hurts too much. https://t.co/V2YmY4QRik,-0.4767,0.14285714285714285
"RT @naathaaniieel: Hi, guys. Can you help our Filipino  fisherfolks save their livelihood by retweeting this? Let's use Twitter to create n…",0.8316,0.18181818181818182
RT @NLEXexpressways: NLEX new toll fees. https://t.co/lmQzODIU4c,0.0,0.0
RT @StephenAtHome: Happy Tolkien Day! Don't forget to hug your friend and THROW HIM INTO THE CRACKS OF DOOM!,0.4876,0.3157894736842105
